conversation_id,start_time,end_time,turn_count,Date,Status,Status2,Escalated,Escalated_2,Escalation Reason,timeZone,Abandoned,Abandoned_during_VA1,Abandoned_during_VA,Abandonment by customer - flag,Abandonment_Last_Completed_Stage,Authentication by VA success flag,Authentication by VA failure reason,AHT,AHT_Bucket,MPU_AHT,Verification_AHT,Intent_Identified_1,Intent_Identified_2,Intent_Identified_3,Intent_Identified_4,Intent_Identified_5,Intent_Identified_N,Intent_Identified_1stattempt_1,Intent_Identified_1stattempt_2,Intent_Identified_1stattempt_3,Intent_Identified_1stattempt_4,Intent_Identified_1stattempt_5,Intent_Identified_1stattempt_N,MPU_Intent_Identified_Flag,MPU_Intent_Identified_1stattempt_Flag,Here_for_MPU_Flag,Out of scope intent,MPU_Eligible_flag,MPU_Case_Closure,Number of Prompts from AI,Number of Successful Prompts from AI,Missed_Utterance,Missed_Utterance_Auth,Missed_Utterance_IntentIdentification,Missed_Utterance_MPU,AI_Prompts_Auth,AI_Prompts_IntentIdentification,AI_Prompts_MPU,Handled by Agentic AI flag,Retry of authentication flag,Retry of MPU flag,Auth_Retry_Prompt,MPU_Retry_Prompt,Half_hourly_interval,Caller_Type
065O6h4nANzRFWPQexX2U_4HA,2025-09-19 10:26:27.968195 UTC,2025-09-19 10:30:12.870705 UTC,16,2025-09-19,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,,0,,1,1,ANI based Auth,0,,224,>120 sec,224,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a7b6b691-0f75-41a3-9442-57a8493ca620,2025-09-19 10:51:15.713533 UTC,2025-09-19 10:55:45.194970 UTC,7,2025-09-19,,,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,MPU request raised,0,,269,>120 sec,269,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
13a90508-37b7-455c-8b86-080416365e2f,2025-09-19 10:55:56.689915 UTC,2025-09-19 10:56:24.265849 UTC,7,2025-09-19,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,27,>30 sec,27,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
14faa47d-bb56-4e30-95d6-512b5ef7adb1,2025-09-19 10:56:39.554144 UTC,2025-09-19 10:58:26.231267 UTC,5,2025-09-19,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Eligibility for raising MPU request,0,,106,60-120 sec,106,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
b0ace4a4-6f80-4377-80b5-70108443c4b1,2025-09-19 11:07:22.152251 UTC,2025-09-19 11:09:17.212183 UTC,6,2025-09-19,,,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,115,60-120 sec,115,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119xDDpE0-PTj2safhj7f3H4w,2025-09-19 11:10:05.800135 UTC,2025-09-19 11:11:34.365439 UTC,6,2025-09-19,,,,,User was not happy with the information provided by Amelia.,,0,,1,1,Intent Captured,0,,88,60-120 sec,88,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081iqfioOqNR6GUVIpdAEx57Q,2025-09-19 11:14:57.641959 UTC,2025-09-19 11:16:02.212270 UTC,5,2025-09-19,,,,,User was not happy with the information provided by Amelia.,,0,,1,1,Address Match,0,,64,60-120 sec,64,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1519d4bb-9b51-40b2-a91a-1bd7acd4123c,2025-09-19 11:20:57.038813 UTC,2025-09-19 11:21:01.504408 UTC,2,2025-09-19,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,MPU request raised,0,,4,<5 sec,4,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
0818ASbEiSYSleUkKeWFrrIHQ,2025-09-19 11:36:45.728791 UTC,2025-09-19 11:38:03.815954 UTC,6,2025-09-19,,,,,User asked about In Domain Negative - help_submit_pa,,0,,1,1,MPU request raised,0,,78,60-120 sec,78,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119QpxEiNsDQUmngLJNlpFbHw,2025-09-19 11:41:35.388539 UTC,2025-09-19 11:42:49.231416 UTC,6,2025-09-19,,,,,User selected Pick form in main menu,,0,,1,1,Intent Captured,0,,73,60-120 sec,73,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119Yz35RKDxTFaPQm2lhlOsZw,2025-09-19 11:47:09.730159 UTC,2025-09-19 11:48:54.488257 UTC,7,2025-09-19,OPEN,OPEN,,,User was not happy with the information provided by Amelia.,,0,,1,1,Intent Captured,0,,104,60-120 sec,104,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a5a95e76-c56a-44c1-b2fa-9a6b4950cb7f,2025-09-19 11:49:50.915352 UTC,2025-09-19 11:50:25.830805 UTC,6,2025-09-19,OPEN,OPEN,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Intent Captured,0,,34,30-60 sec,34,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
065RY4JlZE7Q4-h0MLVyyrudA,2025-09-19 11:53:14.874331 UTC,2025-09-19 11:54:54.976788 UTC,7,2025-09-19,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,,0,,1,1,ANI based Auth,0,,100,60-120 sec,100,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
103uEzZhAIpTFipnVZGuGwxxg,2025-09-19 12:00:04.689040 UTC,2025-09-19 12:01:03.781238 UTC,5,2025-09-19,,,,,User chooses More Help in Password reset,,0,,1,1,MPU request raised,0,,59,30-60 sec,59,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1196SdPILQrSMqC7l10mFfpGw,2025-09-19 12:08:08.519602 UTC,2025-09-19 12:09:25.826822 UTC,8,2025-09-19,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,,0,,1,1,MPU request raised,0,,77,60-120 sec,77,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1191KrUqODgSCW8xjiDWJsZNw,2025-09-19 12:11:47.820433 UTC,2025-09-19 12:14:02.392134 UTC,13,2025-09-19,OPEN,OPEN,,,User selected Pick form in main menu,,0,,1,1,ANI based Auth,0,,134,>120 sec,134,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081HQj0zCJ-TeWbUXMPkt2jUQ,2025-09-19 12:24:05.727189 UTC,2025-09-19 12:24:42.502981 UTC,5,2025-09-19,,,,,User chooses More Help in Password reset,,0,,1,1,Intent Captured,0,,36,30-60 sec,36,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
103BGqValX7SNu22oGcIa9u6g,2025-09-19 12:26:16.129997 UTC,2025-09-19 12:26:35.686745 UTC,3,2025-09-19,,,,,Touchpoint is ePA Failed Sent,,0,,1,1,MPU request raised,0,,19,>30 sec,19,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081DnszAyiNRkKJo_WT7Z509Q,2025-09-19 12:33:14.521916 UTC,2025-09-19 12:34:00.079720 UTC,5,2025-09-19,,,,,User was not happy with the information provided by Amelia.,,0,,1,1,ANI based Auth,0,,45,30-60 sec,45,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
103ljnFHyO_QL6g51WqQImjmg,2025-09-19 12:34:52.986546 UTC,2025-09-19 12:35:37.289431 UTC,5,2025-09-19,,,,,Touchpoint is ePA Failed Sent,,0,,1,1,MPU request raised,0,,44,30-60 sec,44,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
0812BjxctuYT92EamZkfwzoGQ,2025-09-19 13:06:30.172316 UTC,2025-09-19 13:07:18.359856 UTC,6,2025-09-19,,,,,Touchpoint is ePA Failed Sent,,0,,1,1,ANI based Auth,0,,48,30-60 sec,48,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119BYqHHpuYRTqihnNpVB2_vw,2025-09-19 13:11:40.208792 UTC,2025-09-19 13:13:14.669850 UTC,6,2025-09-19,OPEN,OPEN,,,User selected Pick form in main menu,,0,,1,1,MPU request raised,0,,94,60-120 sec,94,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081d_h9PHlvRY2M5KSg4nzUDQ,2025-09-19 13:22:17.856775 UTC,2025-09-19 13:23:28.545500 UTC,6,2025-09-19,,,,,User selected Pick form in main menu,,0,,1,1,Intent Captured,0,,70,60-120 sec,70,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081ZiEMLT-fTHiHWnln9WEMwQ,2025-09-19 13:24:58.371627 UTC,2025-09-19 13:25:15.045236 UTC,3,2025-09-19,,,,,User was not happy with the information provided by Amelia.,,0,,1,1,Address Match,0,,16,>30 sec,16,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119xdqvTBQpSYuO9l7SUd4ZEw,2025-09-19 13:30:35.849121 UTC,2025-09-19 13:31:09.904415 UTC,4,2025-09-19,,,,,User asked about In Domain Negative - help_submit_pa,,0,,1,1,Eligibility for raising MPU request,0,,34,30-60 sec,34,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
103_N9yn0ZVQD63GltR4gLCPg,2025-09-19 13:32:56.123288 UTC,2025-09-19 13:33:14.780579 UTC,3,2025-09-19,,,,,User selected Pick form in main menu,,0,,1,1,ANI based Auth,0,,18,>30 sec,18,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119MRvJ4xMBSKmHp3c_kAG7yw,2025-09-19 13:52:29.897060 UTC,2025-09-19 13:52:51.590311 UTC,3,2025-09-19,,,,,Touchpoint is ePA Failed Sent,,0,,1,1,Eligibility for raising MPU request,0,,21,>30 sec,21,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
065Ma32lZFUSXSU7VbthIDr0A,2025-09-19 13:56:56.036325 UTC,2025-09-19 13:57:45.393173 UTC,6,2025-09-19,,,,,User selected Pick form in main menu,,0,,1,1,ANI based Auth,0,,49,30-60 sec,49,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081WfInbb46QimiJ1hXso6zUQ,2025-09-19 13:58:48.952131 UTC,2025-09-19 13:59:45.994362 UTC,7,2025-09-19,,,,,User was not happy with the information provided by Amelia.,,0,,1,1,ANI based Auth,0,,57,30-60 sec,57,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081COk8K0P4REO1BRSEFaT7CQ,2025-09-19 14:11:18.162600 UTC,2025-09-19 14:12:17.327676 UTC,7,2025-09-19,,,,,User selected Pick form in main menu,,0,,1,1,Intent Captured,0,,59,30-60 sec,59,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1037FK3_TxdSTmyXYxjoh0etg,2025-09-19 14:13:12.618236 UTC,2025-09-19 14:13:57.529498 UTC,5,2025-09-19,,,,,User selected Pick form in main menu,,0,,1,1,Eligibility for raising MPU request,0,,44,30-60 sec,44,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119WIIXhft3Tg-oH7SAaDGHSw,2025-09-19 14:14:51.910640 UTC,2025-09-19 14:15:25.890533 UTC,4,2025-09-19,,,,,User selected Pick form in main menu,,0,,1,1,ANI based Auth,0,,33,30-60 sec,33,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
08108-0PXrFQbGUm5dJoaYcbQ,2025-09-19 14:21:11.380340 UTC,2025-09-19 14:22:01.184228 UTC,5,2025-09-19,,,,,User asked about In Domain Negative - help_submit_pa,,0,,1,1,Address Match,0,,49,30-60 sec,49,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
25e0634f-a658-480f-b94d-301bf719cf8b,2025-09-19 14:22:57.160517 UTC,2025-09-19 14:23:12.371435 UTC,4,2025-09-19,OPEN,OPEN,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Intent Captured,0,,15,>30 sec,15,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
0653vs5CTKGTfGolQbLtG8WrA,2025-09-19 14:24:58.899753 UTC,2025-09-19 14:25:32.090206 UTC,4,2025-09-19,,,,,User selected Pick form in main menu,,0,,1,1,Address Match,0,,33,30-60 sec,33,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119IPcpzy_eR5ekb1ajiuOFqw,2025-09-19 14:28:57.943055 UTC,2025-09-19 14:29:49.732762 UTC,6,2025-09-19,,,,,User was not happy with the information provided by Amelia.,,0,,1,1,Reason for MPU provided,0,,51,30-60 sec,51,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
0655Tzu8pVYRsO6itxpFE709A,2025-09-19 14:33:39.557193 UTC,2025-09-19 14:34:13.135964 UTC,4,2025-09-19,OPEN,OPEN,,,User selected Pick form in main menu,,0,,1,1,Eligibility for raising MPU request,0,,33,30-60 sec,33,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
96934e91-0325-4571-a2a4-e6d4ff8545e0,2025-09-19 14:51:23.249619 UTC,2025-09-19 14:51:49.581850 UTC,4,2025-09-19,,,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,26,>30 sec,26,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081NjYptcafSsK3Xm5ZWw3aBQ,2025-09-19 15:24:15.289296 UTC,2025-09-19 15:25:34.428497 UTC,7,2025-09-19,OPEN,OPEN,,,Touchpoint is ePA Failed Sent,,0,,1,1,MPU request raised,0,,79,60-120 sec,79,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
065REc4f6pCTwSdVsw8SeySlA,2025-09-19 15:34:01.204991 UTC,2025-09-19 15:35:17.879534 UTC,8,2025-09-19,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,,0,,1,1,Reason for MPU provided,0,,76,60-120 sec,76,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119RZE-MOL0SVOv_58PBAsZdw,2025-09-19 15:36:56.280512 UTC,2025-09-19 15:38:52.872550 UTC,10,2025-09-19,OPEN,OPEN,,,User selected Pick form in main menu,,0,,1,1,Eligibility for raising MPU request,0,,116,60-120 sec,116,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119CDdT_KRxSjuBdcqHDNMmdw,2025-09-19 15:43:07.390736 UTC,2025-09-19 15:45:14.612409 UTC,10,2025-09-19,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,,0,,1,1,Eligibility for raising MPU request,0,,127,>120 sec,127,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119dgvxsJkhRSC5N46sOwc4sw,2025-09-19 15:49:12.681566 UTC,2025-09-19 15:51:26.127730 UTC,9,2025-09-19,OPEN,OPEN,,,User selected Pick form in main menu,,0,,1,1,ANI based Auth,0,,133,>120 sec,133,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a693389a-95cc-4fb5-8112-f69369aa7070,2025-09-19 15:53:52.011879 UTC,2025-09-19 16:13:45.212548 UTC,10,2025-09-19,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Address Match,0,,1193,>120 sec,1193,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081WwOOL8P2TTKnuchLOCZ5XQ,2025-09-19 16:23:43.134261 UTC,2025-09-19 16:23:59.414973 UTC,3,2025-09-19,,,,,User chooses More Help in Password reset,,0,,1,1,ANI based Auth,0,,16,>30 sec,16,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081tDkEyKg0S8CGtuOzYZt0pQ,2025-09-19 16:24:54.706227 UTC,2025-09-19 16:26:55.639874 UTC,12,2025-09-19,,,,,User selected Pick form in main menu,,0,,1,1,MPU request raised,0,,120,60-120 sec,120,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081efBVZtTASOmvGS4hmaWPUQ,2025-09-19 16:45:25.244900 UTC,2025-09-19 16:45:25.244900 UTC,1,2025-09-19,,,,,User selected Pick form in main menu,,0,,1,1,MPU request raised,0,,0,<5 sec,0,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
103may87Fd2T2CP5dOEIxix-g,2025-09-19 17:09:49.969016 UTC,2025-09-19 17:10:05.878527 UTC,3,2025-09-19,,,,,User was not happy with the information provided by Amelia.,,0,,1,1,Address Match,0,,15,>30 sec,15,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
10327nZSEfjTxizweuf-5BoHg,2025-09-19 17:11:29.545754 UTC,2025-09-19 17:11:32.964656 UTC,2,2025-09-19,,,,,Touchpoint is ePA Failed Sent,,0,,1,1,Intent Captured,0,,3,<5 sec,3,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119dvzQFSgfRZWM7yNRhf_uCw,2025-09-19 17:12:29.674223 UTC,2025-09-19 17:13:07.599281 UTC,5,2025-09-19,,,,,User selected Pick form in main menu,,0,,1,1,Intent Captured,0,,37,30-60 sec,37,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
065aR9pDXm5RneQw2wsP35T9A,2025-09-19 17:14:59.989516 UTC,2025-09-19 17:15:04.011574 UTC,2,2025-09-19,,,,,User selected Pick form in main menu,,0,,1,1,Intent Captured,0,,4,<5 sec,4,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119Sgyq88eRQ1-RR1JXFqHKMw,2025-09-19 18:53:00.855679 UTC,2025-09-19 18:53:00.855679 UTC,1,2025-09-19,,,,,User was not happy with the information provided by Amelia.,,0,,1,1,Address Match,0,,0,<5 sec,0,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
06577a1PwsITbOn94a1c_gaXA,2025-09-19 18:54:44.938256 UTC,2025-09-19 18:54:44.938256 UTC,1,2025-09-19,,,,,User asked about In Domain Negative - help_submit_pa,,0,,1,1,ANI based Auth,0,,0,<5 sec,0,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081tQWhQktzRmqOgkT0ANTE8Q,2025-09-19 19:03:04.148474 UTC,2025-09-19 19:03:04.148474 UTC,1,2025-09-19,,,,,User was not happy with the information provided by Amelia.,,0,,1,1,Address Match,0,,0,<5 sec,0,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
ff6b95e5-7187-41e3-bfc6-82bb43092cdd,2025-09-19 19:18:24.457388 UTC,2025-09-19 19:18:24.457388 UTC,1,2025-09-19,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,MPU request raised,0,,0,<5 sec,0,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
21c22c3f-bb2e-45bd-9766-faecc6ec4f21,2025-09-19 19:23:47.212558 UTC,2025-09-19 19:23:56.116051 UTC,2,2025-09-19,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Address Match,0,,8,>30 sec,8,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1a0067ee-6797-437e-9455-8bb6bb01b66d,2025-09-19 19:23:54.956747 UTC,2025-09-19 19:23:54.956747 UTC,1,2025-09-19,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,0,<5 sec,0,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
103IyXjWC39TGag5a6ZXkVRUg,2025-09-19 19:44:20.166972 UTC,2025-09-19 19:49:01.225327 UTC,19,2025-09-19,OPEN,OPEN,,,Touchpoint is ePA Failed Sent,,0,,1,1,Address Match,0,,281,>120 sec,281,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
0812WPlekG9Rca1fMcUPtx3nQ,2025-09-19 19:57:25.841606 UTC,2025-09-19 19:59:48.114486 UTC,10,2025-09-19,OPEN,OPEN,,,User was not happy with the information provided by Amelia.,,0,,1,1,Address Match,0,,142,>120 sec,142,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
103ngkDn-TUS0WXircswxh5Yg,2025-09-19 20:01:16.039441 UTC,2025-09-19 20:02:49.375773 UTC,7,2025-09-19,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,,0,,1,1,Intent Captured,0,,93,60-120 sec,93,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
